Code,DeerYear,FWSurvival,Sex,BirthWt,MumCode,MotherStatus,MumAge
RDD16,2016,1,1,6.74,CLK04,True yeld,16
RDD16,2016,1,1,6.74,CLK04,True yeld,16
RDD16,2016,1,1,6.74,CLK04,Milk,17
RDD16,2016,1,1,6.74,CLK04,Naïve,17
RDD16,2016,1,1,6.74,CLK04,Summer yeld,17
RDD16,2016,1,1,6.74,CLK04,Milk,17
RDD16,2016,1,1,6.74,CLK04,Milk,17
RDD16,2016,1,1,6.74,CLK04,Summer yeld,17
RDD16,2016,1,1,6.74,CLK04,Milk,17
RDD16,2016,1,1,6.74,CLK04,Milk,17
RDD16,2016,1,1,6.74,CLK04,Milk,17
RDD16,2016,1,1,6.74,CLK04,Milk,17
RDD16,2016,1,1,6.74,CLK04,True yeld,17
RDD16,2016,1,1,6.74,CLK04,True yeld,17
LAV09,2009,1,2,6.14,CLK06,Naïve,3
LAV09,2009,1,2,6.14,CLK06,True yeld,3
LAV09,2009,1,2,6.14,CLK06,Naïve,5
LAV09,2009,1,2,6.14,CLK06,True yeld,5
TIC11,2011,0,2,5.04,CLO96,Milk,5
TIC11,2011,0,2,5.04,CLO96,True yeld,5
TIC11,2011,0,2,5.04,CLO96,True yeld,5
TIC11,2011,0,2,5.04,CLO96,Summer yeld,5
TIC11,2011,0,2,5.04,CLO96,Naïve,5
TIC11,2011,0,2,5.04,CLO96,Milk,5
TIC11,2011,0,2,5.04,CLO96,True yeld,5
TIC11,2011,0,2,5.04,CLO96,Summer yeld,5
TIC11,2011,0,2,5.04,CLO96,Milk,7
TIC11,2011,0,2,5.04,CLO96,True yeld,7
TIC11,2011,0,2,5.04,CLO96,True yeld,7
TIC11,2011,0,2,5.04,CLO96,Summer yeld,7
TIC11,2011,0,2,5.04,CLO96,Naïve,7
TIC11,2011,0,2,5.04,CLO96,Milk,7
TIC11,2011,0,2,5.04,CLO96,True yeld,7
TIC11,2011,0,2,5.04,CLO96,Summer yeld,7
TIC11,2011,0,2,5.04,CLO96,Milk,8
TIC11,2011,0,2,5.04,CLO96,True yeld,8
TIC11,2011,0,2,5.04,CLO96,True yeld,8
TIC11,2011,0,2,5.04,CLO96,Summer yeld,8
TIC11,2011,0,2,5.04,CLO96,Naïve,8
TIC11,2011,0,2,5.04,CLO96,Milk,8
TIC11,2011,0,2,5.04,CLO96,True yeld,8
TIC11,2011,0,2,5.04,CLO96,Summer yeld,8
TIC11,2011,0,2,5.04,CLO96,Milk,10
TIC11,2011,0,2,5.04,CLO96,True yeld,10
TIC11,2011,0,2,5.04,CLO96,True yeld,10
TIC11,2011,0,2,5.04,CLO96,Summer yeld,10
TIC11,2011,0,2,5.04,CLO96,Naïve,10
TIC11,2011,0,2,5.04,CLO96,Milk,10
TIC11,2011,0,2,5.04,CLO96,True yeld,10
TIC11,2011,0,2,5.04,CLO96,Summer yeld,10
TIC11,2011,0,2,5.04,CLO96,Milk,11
TIC11,2011,0,2,5.04,CLO96,True yeld,11
TIC11,2011,0,2,5.04,CLO96,True yeld,11
TIC11,2011,0,2,5.04,CLO96,Summer yeld,11
TIC11,2011,0,2,5.04,CLO96,Naïve,11
TIC11,2011,0,2,5.04,CLO96,Milk,11
TIC11,2011,0,2,5.04,CLO96,True yeld,11
TIC11,2011,0,2,5.04,CLO96,Summer yeld,11
TIC11,2011,0,2,5.04,CLO96,Milk,12
TIC11,2011,0,2,5.04,CLO96,True yeld,12
TIC11,2011,0,2,5.04,CLO96,True yeld,12
TIC11,2011,0,2,5.04,CLO96,Summer yeld,12
TIC11,2011,0,2,5.04,CLO96,Naïve,12
TIC11,2011,0,2,5.04,CLO96,Milk,12
TIC11,2011,0,2,5.04,CLO96,True yeld,12
TIC11,2011,0,2,5.04,CLO96,Summer yeld,12
TIC11,2011,0,2,5.04,CLO96,Milk,13
TIC11,2011,0,2,5.04,CLO96,True yeld,13
TIC11,2011,0,2,5.04,CLO96,True yeld,13
TIC11,2011,0,2,5.04,CLO96,Summer yeld,13
TIC11,2011,0,2,5.04,CLO96,Naïve,13
TIC11,2011,0,2,5.04,CLO96,Milk,13
TIC11,2011,0,2,5.04,CLO96,True yeld,13
TIC11,2011,0,2,5.04,CLO96,Summer yeld,13
TIC11,2011,0,2,5.04,CLO96,Milk,15
TIC11,2011,0,2,5.04,CLO96,True yeld,15
TIC11,2011,0,2,5.04,CLO96,True yeld,15
TIC11,2011,0,2,5.04,CLO96,Summer yeld,15
TIC11,2011,0,2,5.04,CLO96,Naïve,15
TIC11,2011,0,2,5.04,CLO96,Milk,15
TIC11,2011,0,2,5.04,CLO96,True yeld,15
TIC11,2011,0,2,5.04,CLO96,Summer yeld,15
MRI20,2020,0,1,5.74,CLS17,Naïve,3
CMR02,2002,1,2,6.58,CLT97,True yeld,4
CMR02,2002,1,2,6.58,CLT97,Milk,4
CMR02,2002,1,2,6.58,CLT97,Milk,4
CMR02,2002,1,2,6.58,CLT97,Milk,4
CMR02,2002,1,2,6.58,CLT97,Milk,4
CMR02,2002,1,2,6.58,CLT97,Winter yeld,4
CMR02,2002,1,2,6.58,CLT97,Summer yeld,4
CMR02,2002,1,2,6.58,CLT97,Naïve,4
CMR02,2002,1,2,6.58,CLT97,True yeld,4
CMR02,2002,1,2,6.58,CLT97,True yeld,5
CMR02,2002,1,2,6.58,CLT97,Milk,5
CMR02,2002,1,2,6.58,CLT97,Milk,5
CMR02,2002,1,2,6.58,CLT97,Milk,5
CMR02,2002,1,2,6.58,CLT97,Milk,5
CMR02,2002,1,2,6.58,CLT97,Winter yeld,5
CMR02,2002,1,2,6.58,CLT97,Summer yeld,5
CMR02,2002,1,2,6.58,CLT97,Naïve,5
CMR02,2002,1,2,6.58,CLT97,True yeld,5
CMR02,2002,1,2,6.58,CLT97,True yeld,7
CMR02,2002,1,2,6.58,CLT97,Milk,7
CMR02,2002,1,2,6.58,CLT97,Milk,7
CMR02,2002,1,2,6.58,CLT97,Milk,7
CMR02,2002,1,2,6.58,CLT97,Milk,7
CMR02,2002,1,2,6.58,CLT97,Winter yeld,7
CMR02,2002,1,2,6.58,CLT97,Summer yeld,7
CMR02,2002,1,2,6.58,CLT97,Naïve,7
CMR02,2002,1,2,6.58,CLT97,True yeld,7
CMR02,2002,1,2,6.58,CLT97,True yeld,8
CMR02,2002,1,2,6.58,CLT97,Milk,8
CMR02,2002,1,2,6.58,CLT97,Milk,8
CMR02,2002,1,2,6.58,CLT97,Milk,8
CMR02,2002,1,2,6.58,CLT97,Milk,8
CMR02,2002,1,2,6.58,CLT97,Winter yeld,8
CMR02,2002,1,2,6.58,CLT97,Summer yeld,8
CMR02,2002,1,2,6.58,CLT97,Naïve,8
CMR02,2002,1,2,6.58,CLT97,True yeld,8
CMR02,2002,1,2,6.58,CLT97,True yeld,10
CMR02,2002,1,2,6.58,CLT97,Milk,10
CMR02,2002,1,2,6.58,CLT97,Milk,10
CMR02,2002,1,2,6.58,CLT97,Milk,10
CMR02,2002,1,2,6.58,CLT97,Milk,10
CMR02,2002,1,2,6.58,CLT97,Winter yeld,10
CMR02,2002,1,2,6.58,CLT97,Summer yeld,10
CMR02,2002,1,2,6.58,CLT97,Naïve,10
CMR02,2002,1,2,6.58,CLT97,True yeld,10
CMR02,2002,1,2,6.58,CLT97,True yeld,11
CMR02,2002,1,2,6.58,CLT97,Milk,11
CMR02,2002,1,2,6.58,CLT97,Milk,11
CMR02,2002,1,2,6.58,CLT97,Milk,11
CMR02,2002,1,2,6.58,CLT97,Milk,11
CMR02,2002,1,2,6.58,CLT97,Winter yeld,11
CMR02,2002,1,2,6.58,CLT97,Summer yeld,11
CMR02,2002,1,2,6.58,CLT97,Naïve,11
CMR02,2002,1,2,6.58,CLT97,True yeld,11
CMR02,2002,1,2,6.58,CLT97,True yeld,12
CMR02,2002,1,2,6.58,CLT97,Milk,12
CMR02,2002,1,2,6.58,CLT97,Milk,12
CMR02,2002,1,2,6.58,CLT97,Milk,12
CMR02,2002,1,2,6.58,CLT97,Milk,12
CMR02,2002,1,2,6.58,CLT97,Winter yeld,12
CMR02,2002,1,2,6.58,CLT97,Summer yeld,12
CMR02,2002,1,2,6.58,CLT97,Naïve,12
CMR02,2002,1,2,6.58,CLT97,True yeld,12
CMR02,2002,1,2,6.58,CLT97,True yeld,13
CMR02,2002,1,2,6.58,CLT97,Milk,13
CMR02,2002,1,2,6.58,CLT97,Milk,13
CMR02,2002,1,2,6.58,CLT97,Milk,13
CMR02,2002,1,2,6.58,CLT97,Milk,13
CMR02,2002,1,2,6.58,CLT97,Winter yeld,13
CMR02,2002,1,2,6.58,CLT97,Summer yeld,13
CMR02,2002,1,2,6.58,CLT97,Naïve,13
CMR02,2002,1,2,6.58,CLT97,True yeld,13
CMR02,2002,1,2,6.58,CLT97,True yeld,14
CMR02,2002,1,2,6.58,CLT97,Milk,14
CMR02,2002,1,2,6.58,CLT97,Milk,14
CMR02,2002,1,2,6.58,CLT97,Milk,14
CMR02,2002,1,2,6.58,CLT97,Milk,14
CMR02,2002,1,2,6.58,CLT97,Winter yeld,14
CMR02,2002,1,2,6.58,CLT97,Summer yeld,14
CMR02,2002,1,2,6.58,CLT97,Naïve,14
CMR02,2002,1,2,6.58,CLT97,True yeld,14
EMB13,2013,0,1,4.03,CND04,Milk,4
EMB13,2013,0,1,4.03,CND04,Milk,4
EMB13,2013,0,1,4.03,CND04,Winter yeld,4
EMB13,2013,0,1,4.03,CND04,True yeld,4
EMB13,2013,0,1,4.03,CND04,Naïve,4
EMB13,2013,0,1,4.03,CND04,True yeld,4
EMB08,2008,1,1,6.48,CND04,Milk,4
EMB08,2008,1,1,6.48,CND04,Milk,4
EMB08,2008,1,1,6.48,CND04,Winter yeld,4
EMB08,2008,1,1,6.48,CND04,True yeld,4
EMB08,2008,1,1,6.48,CND04,Naïve,4
EMB08,2008,1,1,6.48,CND04,True yeld,4
EMB13,2013,0,1,4.03,CND04,Milk,6
EMB13,2013,0,1,4.03,CND04,Milk,6
EMB13,2013,0,1,4.03,CND04,Winter yeld,6
EMB13,2013,0,1,4.03,CND04,True yeld,6
EMB13,2013,0,1,4.03,CND04,Naïve,6
EMB13,2013,0,1,4.03,CND04,True yeld,6
EMB08,2008,1,1,6.48,CND04,Milk,6
EMB08,2008,1,1,6.48,CND04,Milk,6
EMB08,2008,1,1,6.48,CND04,Winter yeld,6
EMB08,2008,1,1,6.48,CND04,True yeld,6
EMB08,2008,1,1,6.48,CND04,Naïve,6
EMB08,2008,1,1,6.48,CND04,True yeld,6
EMB13,2013,0,1,4.03,CND04,Milk,8
EMB13,2013,0,1,4.03,CND04,Milk,8
EMB13,2013,0,1,4.03,CND04,Winter yeld,8
EMB13,2013,0,1,4.03,CND04,True yeld,8
EMB13,2013,0,1,4.03,CND04,Naïve,8
EMB13,2013,0,1,4.03,CND04,True yeld,8
EMB08,2008,1,1,6.48,CND04,Milk,8
EMB08,2008,1,1,6.48,CND04,Milk,8
EMB08,2008,1,1,6.48,CND04,Winter yeld,8
EMB08,2008,1,1,6.48,CND04,True yeld,8
EMB08,2008,1,1,6.48,CND04,Naïve,8
EMB08,2008,1,1,6.48,CND04,True yeld,8
EMB13,2013,0,1,4.03,CND04,Milk,9
EMB13,2013,0,1,4.03,CND04,Milk,9
EMB13,2013,0,1,4.03,CND04,Winter yeld,9
EMB13,2013,0,1,4.03,CND04,True yeld,9
EMB13,2013,0,1,4.03,CND04,Naïve,9
EMB13,2013,0,1,4.03,CND04,True yeld,9
EMB08,2008,1,1,6.48,CND04,Milk,9
EMB08,2008,1,1,6.48,CND04,Milk,9
EMB08,2008,1,1,6.48,CND04,Winter yeld,9
EMB08,2008,1,1,6.48,CND04,True yeld,9
EMB08,2008,1,1,6.48,CND04,Naïve,9
EMB08,2008,1,1,6.48,CND04,True yeld,9
EMB13,2013,0,1,4.03,CND04,Milk,10
EMB13,2013,0,1,4.03,CND04,Milk,10
EMB13,2013,0,1,4.03,CND04,Winter yeld,10
EMB13,2013,0,1,4.03,CND04,True yeld,10
EMB13,2013,0,1,4.03,CND04,Naïve,10
EMB13,2013,0,1,4.03,CND04,True yeld,10
EMB08,2008,1,1,6.48,CND04,Milk,10
EMB08,2008,1,1,6.48,CND04,Milk,10
EMB08,2008,1,1,6.48,CND04,Winter yeld,10
EMB08,2008,1,1,6.48,CND04,True yeld,10
EMB08,2008,1,1,6.48,CND04,Naïve,10
EMB08,2008,1,1,6.48,CND04,True yeld,10
EMB13,2013,0,1,4.03,CND04,Milk,11
EMB13,2013,0,1,4.03,CND04,Milk,11
EMB13,2013,0,1,4.03,CND04,Winter yeld,11
EMB13,2013,0,1,4.03,CND04,True yeld,11
EMB13,2013,0,1,4.03,CND04,Naïve,11
EMB13,2013,0,1,4.03,CND04,True yeld,11
EMB08,2008,1,1,6.48,CND04,Milk,11
EMB08,2008,1,1,6.48,CND04,Milk,11
EMB08,2008,1,1,6.48,CND04,Winter yeld,11
EMB08,2008,1,1,6.48,CND04,True yeld,11
EMB08,2008,1,1,6.48,CND04,Naïve,11
EMB08,2008,1,1,6.48,CND04,True yeld,11
PSS22,2022,0,1,4.34,CND06,True yeld,4
PSS22,2022,0,1,4.34,CND06,Naïve,4
PSS22,2022,0,1,4.34,CND06,True yeld,4
PSS22,2022,0,1,4.34,CND06,True yeld,4
PSS22,2022,0,1,4.34,CND06,Milk,4
PSS22,2022,0,1,4.34,CND06,Milk,4
PSS22,2022,0,1,4.34,CND06,True yeld,4
PSS22,2022,0,1,4.34,CND06,True yeld,4
PSS14,2014,1,1,6.86,CND06,True yeld,4
PSS14,2014,1,1,6.86,CND06,Naïve,4
PSS14,2014,1,1,6.86,CND06,True yeld,4
PSS14,2014,1,1,6.86,CND06,True yeld,4
PSS14,2014,1,1,6.86,CND06,Milk,4
PSS14,2014,1,1,6.86,CND06,Milk,4
PSS14,2014,1,1,6.86,CND06,True yeld,4
PSS14,2014,1,1,6.86,CND06,True yeld,4
PSS12,2012,1,2,6.98,CND06,True yeld,4
PSS12,2012,1,2,6.98,CND06,Naïve,4
PSS12,2012,1,2,6.98,CND06,True yeld,4
PSS12,2012,1,2,6.98,CND06,True yeld,4
PSS12,2012,1,2,6.98,CND06,Milk,4
PSS12,2012,1,2,6.98,CND06,Milk,4
PSS12,2012,1,2,6.98,CND06,True yeld,4
PSS12,2012,1,2,6.98,CND06,True yeld,4
PSS18,2018,1,1,5.31,CND06,True yeld,4
PSS18,2018,1,1,5.31,CND06,Naïve,4
PSS18,2018,1,1,5.31,CND06,True yeld,4
PSS18,2018,1,1,5.31,CND06,True yeld,4
PSS18,2018,1,1,5.31,CND06,Milk,4
PSS18,2018,1,1,5.31,CND06,Milk,4
PSS18,2018,1,1,5.31,CND06,True yeld,4
PSS18,2018,1,1,5.31,CND06,True yeld,4
PSS22,2022,0,1,4.34,CND06,True yeld,6
PSS22,2022,0,1,4.34,CND06,Naïve,6
PSS22,2022,0,1,4.34,CND06,True yeld,6
PSS22,2022,0,1,4.34,CND06,True yeld,6
PSS22,2022,0,1,4.34,CND06,Milk,6
PSS22,2022,0,1,4.34,CND06,Milk,6
PSS22,2022,0,1,4.34,CND06,True yeld,6
PSS22,2022,0,1,4.34,CND06,True yeld,6
PSS14,2014,1,1,6.86,CND06,True yeld,6
PSS14,2014,1,1,6.86,CND06,Naïve,6
PSS14,2014,1,1,6.86,CND06,True yeld,6
PSS14,2014,1,1,6.86,CND06,True yeld,6
PSS14,2014,1,1,6.86,CND06,Milk,6
PSS14,2014,1,1,6.86,CND06,Milk,6
PSS14,2014,1,1,6.86,CND06,True yeld,6
PSS14,2014,1,1,6.86,CND06,True yeld,6
PSS12,2012,1,2,6.98,CND06,True yeld,6
PSS12,2012,1,2,6.98,CND06,Naïve,6
PSS12,2012,1,2,6.98,CND06,True yeld,6
PSS12,2012,1,2,6.98,CND06,True yeld,6
PSS12,2012,1,2,6.98,CND06,Milk,6
PSS12,2012,1,2,6.98,CND06,Milk,6
PSS12,2012,1,2,6.98,CND06,True yeld,6
PSS12,2012,1,2,6.98,CND06,True yeld,6
PSS18,2018,1,1,5.31,CND06,True yeld,6
PSS18,2018,1,1,5.31,CND06,Naïve,6
PSS18,2018,1,1,5.31,CND06,True yeld,6
PSS18,2018,1,1,5.31,CND06,True yeld,6
PSS18,2018,1,1,5.31,CND06,Milk,6
PSS18,2018,1,1,5.31,CND06,Milk,6
PSS18,2018,1,1,5.31,CND06,True yeld,6
PSS18,2018,1,1,5.31,CND06,True yeld,6
PSS22,2022,0,1,4.34,CND06,True yeld,8
PSS22,2022,0,1,4.34,CND06,Naïve,8
PSS22,2022,0,1,4.34,CND06,True yeld,8
PSS22,2022,0,1,4.34,CND06,True yeld,8
PSS22,2022,0,1,4.34,CND06,Milk,8
PSS22,2022,0,1,4.34,CND06,Milk,8
PSS22,2022,0,1,4.34,CND06,True yeld,8
PSS22,2022,0,1,4.34,CND06,True yeld,8
PSS14,2014,1,1,6.86,CND06,True yeld,8
PSS14,2014,1,1,6.86,CND06,Naïve,8
PSS14,2014,1,1,6.86,CND06,True yeld,8
PSS14,2014,1,1,6.86,CND06,True yeld,8
PSS14,2014,1,1,6.86,CND06,Milk,8
PSS14,2014,1,1,6.86,CND06,Milk,8
PSS14,2014,1,1,6.86,CND06,True yeld,8
PSS14,2014,1,1,6.86,CND06,True yeld,8
PSS12,2012,1,2,6.98,CND06,True yeld,8
PSS12,2012,1,2,6.98,CND06,Naïve,8
PSS12,2012,1,2,6.98,CND06,True yeld,8
PSS12,2012,1,2,6.98,CND06,True yeld,8
PSS12,2012,1,2,6.98,CND06,Milk,8
PSS12,2012,1,2,6.98,CND06,Milk,8
PSS12,2012,1,2,6.98,CND06,True yeld,8
PSS12,2012,1,2,6.98,CND06,True yeld,8
PSS18,2018,1,1,5.31,CND06,True yeld,8
PSS18,2018,1,1,5.31,CND06,Naïve,8
PSS18,2018,1,1,5.31,CND06,True yeld,8
PSS18,2018,1,1,5.31,CND06,True yeld,8
PSS18,2018,1,1,5.31,CND06,Milk,8
PSS18,2018,1,1,5.31,CND06,Milk,8
PSS18,2018,1,1,5.31,CND06,True yeld,8
PSS18,2018,1,1,5.31,CND06,True yeld,8
PSS22,2022,0,1,4.34,CND06,True yeld,9
PSS22,2022,0,1,4.34,CND06,Naïve,9
PSS22,2022,0,1,4.34,CND06,True yeld,9
PSS22,2022,0,1,4.34,CND06,True yeld,9
PSS22,2022,0,1,4.34,CND06,Milk,9
PSS22,2022,0,1,4.34,CND06,Milk,9
PSS22,2022,0,1,4.34,CND06,True yeld,9
PSS22,2022,0,1,4.34,CND06,True yeld,9
PSS14,2014,1,1,6.86,CND06,True yeld,9
PSS14,2014,1,1,6.86,CND06,Naïve,9
PSS14,2014,1,1,6.86,CND06,True yeld,9
PSS14,2014,1,1,6.86,CND06,True yeld,9
PSS14,2014,1,1,6.86,CND06,Milk,9
PSS14,2014,1,1,6.86,CND06,Milk,9
PSS14,2014,1,1,6.86,CND06,True yeld,9
PSS14,2014,1,1,6.86,CND06,True yeld,9
PSS12,2012,1,2,6.98,CND06,True yeld,9
PSS12,2012,1,2,6.98,CND06,Naïve,9
PSS12,2012,1,2,6.98,CND06,True yeld,9
PSS12,2012,1,2,6.98,CND06,True yeld,9
PSS12,2012,1,2,6.98,CND06,Milk,9
PSS12,2012,1,2,6.98,CND06,Milk,9
PSS12,2012,1,2,6.98,CND06,True yeld,9
PSS12,2012,1,2,6.98,CND06,True yeld,9
PSS18,2018,1,1,5.31,CND06,True yeld,9
PSS18,2018,1,1,5.31,CND06,Naïve,9
PSS18,2018,1,1,5.31,CND06,True yeld,9
PSS18,2018,1,1,5.31,CND06,True yeld,9
PSS18,2018,1,1,5.31,CND06,Milk,9
PSS18,2018,1,1,5.31,CND06,Milk,9
PSS18,2018,1,1,5.31,CND06,True yeld,9
PSS18,2018,1,1,5.31,CND06,True yeld,9
PSS22,2022,0,1,4.34,CND06,True yeld,10
PSS22,2022,0,1,4.34,CND06,Naïve,10
PSS22,2022,0,1,4.34,CND06,True yeld,10
PSS22,2022,0,1,4.34,CND06,True yeld,10
PSS22,2022,0,1,4.34,CND06,Milk,10
PSS22,2022,0,1,4.34,CND06,Milk,10
PSS22,2022,0,1,4.34,CND06,True yeld,10
PSS22,2022,0,1,4.34,CND06,True yeld,10
PSS14,2014,1,1,6.86,CND06,True yeld,10
PSS14,2014,1,1,6.86,CND06,Naïve,10
PSS14,2014,1,1,6.86,CND06,True yeld,10
PSS14,2014,1,1,6.86,CND06,True yeld,10
PSS14,2014,1,1,6.86,CND06,Milk,10
PSS14,2014,1,1,6.86,CND06,Milk,10
PSS14,2014,1,1,6.86,CND06,True yeld,10
PSS14,2014,1,1,6.86,CND06,True yeld,10
PSS12,2012,1,2,6.98,CND06,True yeld,10
PSS12,2012,1,2,6.98,CND06,Naïve,10
PSS12,2012,1,2,6.98,CND06,True yeld,10
PSS12,2012,1,2,6.98,CND06,True yeld,10
PSS12,2012,1,2,6.98,CND06,Milk,10
PSS12,2012,1,2,6.98,CND06,Milk,10
PSS12,2012,1,2,6.98,CND06,True yeld,10
PSS12,2012,1,2,6.98,CND06,True yeld,10
PSS18,2018,1,1,5.31,CND06,True yeld,10
PSS18,2018,1,1,5.31,CND06,Naïve,10
PSS18,2018,1,1,5.31,CND06,True yeld,10
PSS18,2018,1,1,5.31,CND06,True yeld,10
PSS18,2018,1,1,5.31,CND06,Milk,10
PSS18,2018,1,1,5.31,CND06,Milk,10
PSS18,2018,1,1,5.31,CND06,True yeld,10
PSS18,2018,1,1,5.31,CND06,True yeld,10
PSS22,2022,0,1,4.34,CND06,True yeld,12
PSS22,2022,0,1,4.34,CND06,Naïve,12
PSS22,2022,0,1,4.34,CND06,True yeld,12
PSS22,2022,0,1,4.34,CND06,True yeld,12
PSS22,2022,0,1,4.34,CND06,Milk,12
PSS22,2022,0,1,4.34,CND06,Milk,12
PSS22,2022,0,1,4.34,CND06,True yeld,12
PSS22,2022,0,1,4.34,CND06,True yeld,12
PSS14,2014,1,1,6.86,CND06,True yeld,12
PSS14,2014,1,1,6.86,CND06,Naïve,12
PSS14,2014,1,1,6.86,CND06,True yeld,12
PSS14,2014,1,1,6.86,CND06,True yeld,12
PSS14,2014,1,1,6.86,CND06,Milk,12
PSS14,2014,1,1,6.86,CND06,Milk,12
PSS14,2014,1,1,6.86,CND06,True yeld,12
PSS14,2014,1,1,6.86,CND06,True yeld,12
PSS12,2012,1,2,6.98,CND06,True yeld,12
PSS12,2012,1,2,6.98,CND06,Naïve,12
PSS12,2012,1,2,6.98,CND06,True yeld,12
PSS12,2012,1,2,6.98,CND06,True yeld,12
PSS12,2012,1,2,6.98,CND06,Milk,12
PSS12,2012,1,2,6.98,CND06,Milk,12
PSS12,2012,1,2,6.98,CND06,True yeld,12
PSS12,2012,1,2,6.98,CND06,True yeld,12
PSS18,2018,1,1,5.31,CND06,True yeld,12
PSS18,2018,1,1,5.31,CND06,Naïve,12
PSS18,2018,1,1,5.31,CND06,True yeld,12
PSS18,2018,1,1,5.31,CND06,True yeld,12
PSS18,2018,1,1,5.31,CND06,Milk,12
PSS18,2018,1,1,5.31,CND06,Milk,12
PSS18,2018,1,1,5.31,CND06,True yeld,12
PSS18,2018,1,1,5.31,CND06,True yeld,12
PSS22,2022,0,1,4.34,CND06,True yeld,14
PSS22,2022,0,1,4.34,CND06,Naïve,14
PSS22,2022,0,1,4.34,CND06,True yeld,14
PSS22,2022,0,1,4.34,CND06,True yeld,14
PSS22,2022,0,1,4.34,CND06,Milk,14
PSS22,2022,0,1,4.34,CND06,Milk,14
PSS22,2022,0,1,4.34,CND06,True yeld,14
PSS22,2022,0,1,4.34,CND06,True yeld,14
PSS14,2014,1,1,6.86,CND06,True yeld,14
PSS14,2014,1,1,6.86,CND06,Naïve,14
PSS14,2014,1,1,6.86,CND06,True yeld,14
PSS14,2014,1,1,6.86,CND06,True yeld,14
PSS14,2014,1,1,6.86,CND06,Milk,14
PSS14,2014,1,1,6.86,CND06,Milk,14
PSS14,2014,1,1,6.86,CND06,True yeld,14
PSS14,2014,1,1,6.86,CND06,True yeld,14
PSS12,2012,1,2,6.98,CND06,True yeld,14
PSS12,2012,1,2,6.98,CND06,Naïve,14
PSS12,2012,1,2,6.98,CND06,True yeld,14
PSS12,2012,1,2,6.98,CND06,True yeld,14
PSS12,2012,1,2,6.98,CND06,Milk,14
PSS12,2012,1,2,6.98,CND06,Milk,14
PSS12,2012,1,2,6.98,CND06,True yeld,14
PSS12,2012,1,2,6.98,CND06,True yeld,14
PSS18,2018,1,1,5.31,CND06,True yeld,14
PSS18,2018,1,1,5.31,CND06,Naïve,14
PSS18,2018,1,1,5.31,CND06,True yeld,14
PSS18,2018,1,1,5.31,CND06,True yeld,14
PSS18,2018,1,1,5.31,CND06,Milk,14
PSS18,2018,1,1,5.31,CND06,Milk,14
PSS18,2018,1,1,5.31,CND06,True yeld,14
PSS18,2018,1,1,5.31,CND06,True yeld,14
PSS22,2022,0,1,4.34,CND06,True yeld,16
PSS22,2022,0,1,4.34,CND06,Naïve,16
PSS22,2022,0,1,4.34,CND06,True yeld,16
PSS22,2022,0,1,4.34,CND06,True yeld,16
PSS22,2022,0,1,4.34,CND06,Milk,16
PSS22,2022,0,1,4.34,CND06,Milk,16
PSS22,2022,0,1,4.34,CND06,True yeld,16
PSS22,2022,0,1,4.34,CND06,True yeld,16
PSS14,2014,1,1,6.86,CND06,True yeld,16
PSS14,2014,1,1,6.86,CND06,Naïve,16
PSS14,2014,1,1,6.86,CND06,True yeld,16
PSS14,2014,1,1,6.86,CND06,True yeld,16
PSS14,2014,1,1,6.86,CND06,Milk,16
PSS14,2014,1,1,6.86,CND06,Milk,16
PSS14,2014,1,1,6.86,CND06,True yeld,16
PSS14,2014,1,1,6.86,CND06,True yeld,16
PSS12,2012,1,2,6.98,CND06,True yeld,16
PSS12,2012,1,2,6.98,CND06,Naïve,16
PSS12,2012,1,2,6.98,CND06,True yeld,16
PSS12,2012,1,2,6.98,CND06,True yeld,16
PSS12,2012,1,2,6.98,CND06,Milk,16
PSS12,2012,1,2,6.98,CND06,Milk,16
PSS12,2012,1,2,6.98,CND06,True yeld,16
PSS12,2012,1,2,6.98,CND06,True yeld,16
PSS18,2018,1,1,5.31,CND06,True yeld,16
PSS18,2018,1,1,5.31,CND06,Naïve,16
PSS18,2018,1,1,5.31,CND06,True yeld,16
PSS18,2018,1,1,5.31,CND06,True yeld,16
PSS18,2018,1,1,5.31,CND06,Milk,16
PSS18,2018,1,1,5.31,CND06,Milk,16
PSS18,2018,1,1,5.31,CND06,True yeld,16
PSS18,2018,1,1,5.31,CND06,True yeld,16
SHO17,2017,1,1,7.33,CND12,Milk,4
SHO17,2017,1,1,7.33,CND12,Milk,4
SHO17,2017,1,1,7.33,CND12,Milk,4
SHO17,2017,1,1,7.33,CND12,Milk,4
SHO17,2017,1,1,7.33,CND12,True yeld,4
SHO17,2017,1,1,7.33,CND12,Naïve,4
SHO17,2017,1,1,7.33,CND12,Milk,4
SHO16,2016,1,1,7.34,CND12,Milk,4
SHO16,2016,1,1,7.34,CND12,Milk,4
SHO16,2016,1,1,7.34,CND12,Milk,4
SHO16,2016,1,1,7.34,CND12,Milk,4
SHO16,2016,1,1,7.34,CND12,True yeld,4
SHO16,2016,1,1,7.34,CND12,Naïve,4
SHO16,2016,1,1,7.34,CND12,Milk,4
SHO17,2017,1,1,7.33,CND12,Milk,5
SHO17,2017,1,1,7.33,CND12,Milk,5
SHO17,2017,1,1,7.33,CND12,Milk,5
SHO17,2017,1,1,7.33,CND12,Milk,5
SHO17,2017,1,1,7.33,CND12,True yeld,5
SHO17,2017,1,1,7.33,CND12,Naïve,5
SHO17,2017,1,1,7.33,CND12,Milk,5
